cover_name,area,elevation,hdistfire
Lodgepole_Pine,Comanche_Peak,2844,1461
Lodgepole_Pine,Comanche_Peak,2940,2550
Lodgepole_Pine,Comanche_Peak,2695,1572
Lodgepole_Pine,Comanche_Peak,2672,722
Lodgepole_Pine,Comanche_Peak,2557,1348
Lodgepole_Pine,Comanche_Peak,2778,1082
Lodgepole_Pine,Comanche_Peak,2735,1110
Lodgepole_Pine,Comanche_Peak,2762,2064
Lodgepole_Pine,Comanche_Peak,2702,1142
Lodgepole_Pine,Comanche_Peak,2782,702
Lodgepole_Pine,Comanche_Peak,2522,1357
Lodgepole_Pine,Comanche_Peak,2747,1312
Lodgepole_Pine,Comanche_Peak,2807,1123
Lodgepole_Pine,Comanche_Peak,2776,957
Lodgepole_Pine,Comanche_Peak,2521,1302
Lodgepole_Pine,Comanche_Peak,2884,1531
Lodgepole_Pine,Comanche_Peak,2728,1208
Lodgepole_Pine,Comanche_Peak,2562,1239
Lodgepole_Pine,Comanche_Peak,2745,1266
Lodgepole_Pine,Comanche_Peak,2928,2287
Lodgepole_Pine,Comanche_Peak,2720,1262
Lodgepole_Pine,Comanche_Peak,2756,589
Lodgepole_Pine,Comanche_Peak,2596,1316
Lodgepole_Pine,Comanche_Peak,2823,2131
Lodgepole_Pine,Comanche_Peak,2823,785
Lodgepole_Pine,Comanche_Peak,2793,618
Lodgepole_Pine,Comanche_Peak,2947,2220
Lodgepole_Pine,Comanche_Peak,2779,1982
Lodgepole_Pine,Comanche_Peak,2806,1498
Lodgepole_Pine,Comanche_Peak,2723,932
Lodgepole_Pine,Comanche_Peak,2836,700
Lodgepole_Pine,Comanche_Peak,2821,658
Lodgepole_Pine,Comanche_Peak,2819,638
Lodgepole_Pine,Comanche_Peak,2740,865
Lodgepole_Pine,Comanche_Peak,2663,1234
Lodgepole_Pine,Comanche_Peak,2615,1177
Lodgepole_Pine,Comanche_Peak,2912,2089
Lodgepole_Pine,Comanche_Peak,2878,2042
Lodgepole_Pine,Comanche_Peak,2849,2058
Lodgepole_Pine,Comanche_Peak,2829,1825
Lodgepole_Pine,Comanche_Peak,2854,680
Lodgepole_Pine,Comanche_Peak,2807,510
Lodgepole_Pine,Comanche_Peak,2882,966
Lodgepole_Pine,Comanche_Peak,2783,430
Lodgepole_Pine,Comanche_Peak,2815,499
Lodgepole_Pine,Comanche_Peak,2800,616
Lodgepole_Pine,Comanche_Peak,2779,1181
Lodgepole_Pine,Comanche_Peak,2853,1120
Lodgepole_Pine,Comanche_Peak,2953,1864
Lodgepole_Pine,Comanche_Peak,2955,2049
Lodgepole_Pine,Comanche_Peak,2892,997
Lodgepole_Pine,Comanche_Peak,2813,509
Lodgepole_Pine,Comanche_Peak,2794,600
Lodgepole_Pine,Comanche_Peak,2769,1224
Lodgepole_Pine,Comanche_Peak,2924,1979
Lodgepole_Pine,Comanche_Peak,2775,1390
Lodgepole_Pine,Comanche_Peak,2903,987
Lodgepole_Pine,Comanche_Peak,2880,534
Lodgepole_Pine,Comanche_Peak,2705,1087
Lodgepole_Pine,Comanche_Peak,2601,983
Lodgepole_Pine,Comanche_Peak,2852,1879
Lodgepole_Pine,Comanche_Peak,2755,1664
Lodgepole_Pine,Comanche_Peak,2806,516
Lodgepole_Pine,Comanche_Peak,2751,1639
Lodgepole_Pine,Comanche_Peak,2840,324
Lodgepole_Pine,Comanche_Peak,2783,1050
Lodgepole_Pine,Comanche_Peak,2943,1648
Lodgepole_Pine,Comanche_Peak,2966,1926
Lodgepole_Pine,Comanche_Peak,2769,1691
Lodgepole_Pine,Comanche_Peak,2905,1136
Lodgepole_Pine,Comanche_Peak,2696,787
Lodgepole_Pine,Comanche_Peak,2919,1507
Lodgepole_Pine,Comanche_Peak,2985,1917
Lodgepole_Pine,Comanche_Peak,2824,1939
Lodgepole_Pine,Comanche_Peak,2803,1362
Lodgepole_Pine,Comanche_Peak,2848,1167
Lodgepole_Pine,Comanche_Peak,3010,1907
Lodgepole_Pine,Comanche_Peak,2911,1746
Lodgepole_Pine,Comanche_Peak,2849,175
Lodgepole_Pine,Comanche_Peak,2706,853
Lodgepole_Pine,Comanche_Peak,2878,1657
Lodgepole_Pine,Comanche_Peak,2912,1710
Lodgepole_Pine,Comanche_Peak,2845,1905
Lodgepole_Pine,Comanche_Peak,2668,797
Lodgepole_Pine,Comanche_Peak,3007,1812
Lodgepole_Pine,Comanche_Peak,3028,1892
Lodgepole_Pine,Comanche_Peak,2933,1725
Lodgepole_Pine,Comanche_Peak,2884,1784
Lodgepole_Pine,Comanche_Peak,2978,845
Lodgepole_Pine,Comanche_Peak,2692,904
Lodgepole_Pine,Comanche_Peak,2901,1727
Lodgepole_Pine,Comanche_Peak,2972,752
Lodgepole_Pine,Comanche_Peak,2996,1624
Lodgepole_Pine,Comanche_Peak,3038,1868
Lodgepole_Pine,Comanche_Peak,3034,1761
Lodgepole_Pine,Comanche_Peak,2979,811
Lodgepole_Pine,Comanche_Peak,2877,42
Lodgepole_Pine,Comanche_Peak,2874,1140
Lodgepole_Pine,Comanche_Peak,2911,1661
Lodgepole_Pine,Comanche_Peak,2881,1710
Lodgepole_Pine,Comanche_Peak,2906,120
Lodgepole_Pine,Comanche_Peak,2991,1655
Lodgepole_Pine,Comanche_Peak,2982,992
Lodgepole_Pine,Comanche_Peak,2925,134
Lodgepole_Pine,Comanche_Peak,2743,1065
Lodgepole_Pine,Comanche_Peak,2751,918
Lodgepole_Pine,Comanche_Peak,2891,1142
Lodgepole_Pine,Comanche_Peak,2898,1651
Lodgepole_Pine,Comanche_Peak,2924,1742
Lodgepole_Pine,Comanche_Peak,2855,1233
Lodgepole_Pine,Comanche_Peak,2809,636
Lodgepole_Pine,Comanche_Peak,2920,1234
Lodgepole_Pine,Comanche_Peak,2974,997
Lodgepole_Pine,Comanche_Peak,2882,150
Lodgepole_Pine,Comanche_Peak,2890,2014
Lodgepole_Pine,Comanche_Peak,2759,1087
Lodgepole_Pine,Comanche_Peak,2990,1451
Lodgepole_Pine,Comanche_Peak,2922,153
Lodgepole_Pine,Comanche_Peak,2839,446
Lodgepole_Pine,Comanche_Peak,2758,638
Lodgepole_Pine,Comanche_Peak,2910,1155
Lodgepole_Pine,Comanche_Peak,2935,1348
Lodgepole_Pine,Comanche_Peak,2992,1426
Lodgepole_Pine,Comanche_Peak,2989,947
Lodgepole_Pine,Comanche_Peak,2982,350
Lodgepole_Pine,Comanche_Peak,2747,1198
Lodgepole_Pine,Comanche_Peak,2768,658
Lodgepole_Pine,Comanche_Peak,2978,1406
Lodgepole_Pine,Comanche_Peak,2732,1271
Lodgepole_Pine,Comanche_Peak,2855,1875
Lodgepole_Pine,Comanche_Peak,2884,1994
Lodgepole_Pine,Comanche_Peak,3045,1325
Lodgepole_Pine,Comanche_Peak,2878,426
Lodgepole_Pine,Comanche_Peak,2758,805
Lodgepole_Pine,Comanche_Peak,2746,752
Lodgepole_Pine,Comanche_Peak,2860,2062
Lodgepole_Pine,Comanche_Peak,2827,792
Lodgepole_Pine,Comanche_Peak,3018,1761
Lodgepole_Pine,Comanche_Peak,2870,902
Lodgepole_Pine,Comanche_Peak,2754,698
Lodgepole_Pine,Comanche_Peak,2842,780
Lodgepole_Pine,Comanche_Peak,2972,1530
Lodgepole_Pine,Comanche_Peak,2863,1660
Lodgepole_Pine,Comanche_Peak,2960,1405
Lodgepole_Pine,Comanche_Peak,2962,1290
Lodgepole_Pine,Comanche_Peak,2755,1205
Lodgepole_Pine,Comanche_Peak,2755,537
Lodgepole_Pine,Comanche_Peak,2980,1519
Lodgepole_Pine,Comanche_Peak,2780,750
Lodgepole_Pine,Comanche_Peak,3018,1490
Lodgepole_Pine,Comanche_Peak,2920,750
Lodgepole_Pine,Comanche_Peak,2891,927
Lodgepole_Pine,Comanche_Peak,3024,513
Lodgepole_Pine,Comanche_Peak,2755,234
Lodgepole_Pine,Comanche_Peak,2767,258
Lodgepole_Pine,Comanche_Peak,2886,853
Lodgepole_Pine,Comanche_Peak,3001,1332
Lodgepole_Pine,Comanche_Peak,3002,1222
Lodgepole_Pine,Comanche_Peak,2969,642
Lodgepole_Pine,Comanche_Peak,2865,1061
Lodgepole_Pine,Comanche_Peak,2948,1595
Lodgepole_Pine,Comanche_Peak,2777,488
Lodgepole_Pine,Comanche_Peak,2860,430
Lodgepole_Pine,Comanche_Peak,2893,755
Lodgepole_Pine,Comanche_Peak,3027,1360
Lodgepole_Pine,Comanche_Peak,2975,726
Lodgepole_Pine,Comanche_Peak,2907,2042
Lodgepole_Pine,Comanche_Peak,2742,1471
Lodgepole_Pine,Comanche_Peak,2894,782
Lodgepole_Pine,Comanche_Peak,2795,1588
Lodgepole_Pine,Comanche_Peak,2932,1981
Lodgepole_Pine,Comanche_Peak,2735,1530
Lodgepole_Pine,Comanche_Peak,2872,1140
Lodgepole_Pine,Comanche_Peak,2991,1440
Lodgepole_Pine,Comanche_Peak,2798,1599
Lodgepole_Pine,Comanche_Peak,2927,1961
Lodgepole_Pine,Comanche_Peak,3004,1358
Lodgepole_Pine,Comanche_Peak,2979,1495
Lodgepole_Pine,Comanche_Peak,2837,1266
Lodgepole_Pine,Comanche_Peak,2912,930
Lodgepole_Pine,Comanche_Peak,3013,1316
Lodgepole_Pine,Comanche_Peak,2938,1082
Lodgepole_Pine,Comanche_Peak,2992,1458
Lodgepole_Pine,Comanche_Peak,2934,1907
Lodgepole_Pine,Comanche_Peak,2901,1114
Lodgepole_Pine,Comanche_Peak,2791,518
Lodgepole_Pine,Comanche_Peak,2914,964
Lodgepole_Pine,Comanche_Peak,2774,1518
Lodgepole_Pine,Comanche_Peak,2897,908
Lodgepole_Pine,Comanche_Peak,2888,677
Lodgepole_Pine,Comanche_Peak,2993,1478
Lodgepole_Pine,Comanche_Peak,3015,1381
Lodgepole_Pine,Comanche_Peak,2987,1638
Lodgepole_Pine,Comanche_Peak,2993,1691
Lodgepole_Pine,Comanche_Peak,2900,918
Lodgepole_Pine,Comanche_Peak,2877,1396
Lodgepole_Pine,Comanche_Peak,2782,524
Lodgepole_Pine,Comanche_Peak,3029,1723
Lodgepole_Pine,Comanche_Peak,3038,1062
Lodgepole_Pine,Comanche_Peak,2798,1477
Lodgepole_Pine,Comanche_Peak,2717,285
Lodgepole_Pine,Comanche_Peak,3051,934
Lodgepole_Pine,Comanche_Peak,3042,1250
Lodgepole_Pine,Comanche_Peak,2870,819
Lodgepole_Pine,Comanche_Peak,2973,1613
Lodgepole_Pine,Comanche_Peak,3046,1689
Lodgepole_Pine,Comanche_Peak,2966,1589
Lodgepole_Pine,Comanche_Peak,2893,953
Lodgepole_Pine,Comanche_Peak,3010,1666
Lodgepole_Pine,Comanche_Peak,3011,1695
Lodgepole_Pine,Comanche_Peak,2955,1559
Lodgepole_Pine,Comanche_Peak,2779,1006
Lodgepole_Pine,Comanche_Peak,2930,1271
Lodgepole_Pine,Comanche_Peak,2993,1480
Lodgepole_Pine,Comanche_Peak,2770,518
Lodgepole_Pine,Comanche_Peak,2893,1463
Lodgepole_Pine,Comanche_Peak,2919,1436
Lodgepole_Pine,Comanche_Peak,2921,1234
Lodgepole_Pine,Comanche_Peak,2975,1454
Lodgepole_Pine,Comanche_Peak,2990,1392
Lodgepole_Pine,Comanche_Peak,2832,1350
Lodgepole_Pine,Comanche_Peak,2784,573
Lodgepole_Pine,Comanche_Peak,2790,607
Lodgepole_Pine,Comanche_Peak,2939,1315
Lodgepole_Pine,Comanche_Peak,2990,1337
Lodgepole_Pine,Comanche_Peak,2904,1173
Lodgepole_Pine,Comanche_Peak,2900,1530
Lodgepole_Pine,Comanche_Peak,2788,741
Lodgepole_Pine,Comanche_Peak,2762,834
Lodgepole_Pine,Comanche_Peak,2895,1249
Lodgepole_Pine,Comanche_Peak,2834,830
Lodgepole_Pine,Comanche_Peak,2932,301
Lodgepole_Pine,Comanche_Peak,2922,362
Lodgepole_Pine,Comanche_Peak,2914,534
Lodgepole_Pine,Comanche_Peak,2854,953
Lodgepole_Pine,Comanche_Peak,2883,930
Lodgepole_Pine,Comanche_Peak,2774,1132
Lodgepole_Pine,Comanche_Peak,2917,1332
Lodgepole_Pine,Comanche_Peak,2882,658
Lodgepole_Pine,Comanche_Peak,2937,510
Lodgepole_Pine,Comanche_Peak,2948,484
Lodgepole_Pine,Comanche_Peak,2940,537
Lodgepole_Pine,Comanche_Peak,2945,679
Lodgepole_Pine,Comanche_Peak,2921,1283
Lodgepole_Pine,Comanche_Peak,2880,1064
Lodgepole_Pine,Comanche_Peak,2969,674
Lodgepole_Pine,Comanche_Peak,2963,745
Lodgepole_Pine,Comanche_Peak,2896,942
Lodgepole_Pine,Comanche_Peak,2922,1180
Lodgepole_Pine,Comanche_Peak,2933,732
Lodgepole_Pine,Comanche_Peak,2941,716
Lodgepole_Pine,Comanche_Peak,2967,696
Lodgepole_Pine,Comanche_Peak,2908,1120
Lodgepole_Pine,Comanche_Peak,2934,1233
Lodgepole_Pine,Comanche_Peak,2901,872
Lodgepole_Pine,Comanche_Peak,2921,834
Lodgepole_Pine,Comanche_Peak,2935,725
Lodgepole_Pine,Comanche_Peak,2937,1269
Lodgepole_Pine,Comanche_Peak,2970,778
Lodgepole_Pine,Comanche_Peak,2894,1357
Lodgepole_Pine,Comanche_Peak,2888,977
Lodgepole_Pine,Comanche_Peak,2979,780
Lodgepole_Pine,Comanche_Peak,2904,1020
Lodgepole_Pine,Comanche_Peak,2896,1461
Lodgepole_Pine,Comanche_Peak,2959,1413
Lodgepole_Pine,Comanche_Peak,2963,824
Lodgepole_Pine,Comanche_Peak,2902,878
Lodgepole_Pine,Comanche_Peak,2879,1387
Lodgepole_Pine,Comanche_Peak,2903,732
Lodgepole_Pine,Comanche_Peak,2961,741
Lodgepole_Pine,Comanche_Peak,2959,700
Lodgepole_Pine,Comanche_Peak,2956,531
Lodgepole_Pine,Comanche_Peak,2958,450
Lodgepole_Pine,Comanche_Peak,2981,1565
Lodgepole_Pine,Comanche_Peak,2962,711
Lodgepole_Pine,Comanche_Peak,2889,1242
Lodgepole_Pine,Comanche_Peak,2991,1590
Lodgepole_Pine,Comanche_Peak,2980,1618
Lodgepole_Pine,Comanche_Peak,2947,541
Lodgepole_Pine,Comanche_Peak,2868,722
Lodgepole_Pine,Comanche_Peak,2867,937
Lodgepole_Pine,Comanche_Peak,2896,1134
Lodgepole_Pine,Comanche_Peak,2907,1256
Lodgepole_Pine,Comanche_Peak,2891,702
Lodgepole_Pine,Comanche_Peak,2960,1463
Lodgepole_Pine,Comanche_Peak,3008,1710
Lodgepole_Pine,Comanche_Peak,2863,553
Lodgepole_Pine,Comanche_Peak,2954,1343
Lodgepole_Pine,Comanche_Peak,2999,1594
Lodgepole_Pine,Comanche_Peak,3001,543
Lodgepole_Pine,Comanche_Peak,2943,108
Lodgepole_Pine,Comanche_Peak,3010,1632
Lodgepole_Pine,Comanche_Peak,2937,272
Lodgepole_Pine,Comanche_Peak,2937,421
Lodgepole_Pine,Comanche_Peak,2893,454
Lodgepole_Pine,Comanche_Peak,2996,658
Lodgepole_Pine,Comanche_Peak,3005,1878
Lodgepole_Pine,Comanche_Peak,2968,1319
Lodgepole_Pine,Comanche_Peak,2986,1405
Lodgepole_Pine,Comanche_Peak,2961,402
Lodgepole_Pine,Comanche_Peak,2959,351
Lodgepole_Pine,Comanche_Peak,2954,216
Lodgepole_Pine,Comanche_Peak,3027,631
Lodgepole_Pine,Comanche_Peak,2958,342
Lodgepole_Pine,Comanche_Peak,3015,1667
Lodgepole_Pine,Comanche_Peak,3007,1756
Lodgepole_Pine,Comanche_Peak,2972,42
Lodgepole_Pine,Comanche_Peak,2988,242
Lodgepole_Pine,Comanche_Peak,2955,270
Lodgepole_Pine,Comanche_Peak,2954,120
Lodgepole_Pine,Comanche_Peak,3008,1213
Lodgepole_Pine,Comanche_Peak,3009,1243
Lodgepole_Pine,Comanche_Peak,3013,1600
Lodgepole_Pine,Comanche_Peak,2991,1809
Lodgepole_Pine,Comanche_Peak,2975,42
Lodgepole_Pine,Comanche_Peak,2956,182
Lodgepole_Pine,Comanche_Peak,3036,503
Lodgepole_Pine,Comanche_Peak,2998,972
Lodgepole_Pine,Comanche_Peak,3015,1209
Lodgepole_Pine,Comanche_Peak,3019,1206
Lodgepole_Pine,Comanche_Peak,3012,1415
Lodgepole_Pine,Comanche_Peak,2956,216
Lodgepole_Pine,Comanche_Peak,2950,1921
Lodgepole_Pine,Comanche_Peak,3020,1320
Lodgepole_Pine,Comanche_Peak,2945,485
Lodgepole_Pine,Comanche_Peak,3034,300
Lodgepole_Pine,Comanche_Peak,3026,1230
Lodgepole_Pine,Comanche_Peak,2956,60
Lodgepole_Pine,Comanche_Peak,2964,361
Lodgepole_Pine,Comanche_Peak,3039,842
Lodgepole_Pine,Comanche_Peak,3046,1834
Lodgepole_Pine,Comanche_Peak,2947,2336
Lodgepole_Pine,Comanche_Peak,3027,1385
Lodgepole_Pine,Comanche_Peak,3126,830
Lodgepole_Pine,Comanche_Peak,2914,2442
Lodgepole_Pine,Comanche_Peak,3002,335
Lodgepole_Pine,Comanche_Peak,2976,2184
Lodgepole_Pine,Comanche_Peak,2958,470
Lodgepole_Pine,Comanche_Peak,2950,443
Lodgepole_Pine,Comanche_Peak,3037,1071
Lodgepole_Pine,Comanche_Peak,3172,983
Lodgepole_Pine,Comanche_Peak,3063,1710
Lodgepole_Pine,Comanche_Peak,3038,931
Lodgepole_Pine,Comanche_Peak,3068,1317
Lodgepole_Pine,Comanche_Peak,3119,874
Lodgepole_Pine,Comanche_Peak,3116,895
Lodgepole_Pine,Comanche_Peak,2987,446
Lodgepole_Pine,Comanche_Peak,3045,1121
Lodgepole_Pine,Comanche_Peak,3007,1559
Lodgepole_Pine,Comanche_Peak,2959,1854
Lodgepole_Pine,Comanche_Peak,3114,805
Lodgepole_Pine,Comanche_Peak,2950,532
Lodgepole_Pine,Comanche_Peak,2946,2096
Lodgepole_Pine,Comanche_Peak,3104,751
Lodgepole_Pine,Comanche_Peak,2933,469
Lodgepole_Pine,Comanche_Peak,3011,624
Lodgepole_Pine,Comanche_Peak,3014,649
Lodgepole_Pine,Comanche_Peak,3041,1282
Lodgepole_Pine,Comanche_Peak,3031,1397
Lodgepole_Pine,Comanche_Peak,2956,1953
Lodgepole_Pine,Comanche_Peak,3126,808
Lodgepole_Pine,Comanche_Peak,3072,751
Lodgepole_Pine,Comanche_Peak,3093,765
Lodgepole_Pine,Comanche_Peak,3045,1533
Lodgepole_Pine,Comanche_Peak,2972,571
Lodgepole_Pine,Comanche_Peak,2983,511
Lodgepole_Pine,Comanche_Peak,3001,531
Lodgepole_Pine,Comanche_Peak,3017,1674
Lodgepole_Pine,Comanche_Peak,3166,858
Lodgepole_Pine,Comanche_Peak,3083,706
Lodgepole_Pine,Comanche_Peak,3111,765
Lodgepole_Pine,Comanche_Peak,2958,600
Lodgepole_Pine,Comanche_Peak,2988,582
Lodgepole_Pine,Comanche_Peak,3031,1433
Lodgepole_Pine,Comanche_Peak,3007,1747
Lodgepole_Pine,Comanche_Peak,2986,1476
Lodgepole_Pine,Comanche_Peak,2942,2066
Lodgepole_Pine,Comanche_Peak,2829,2471
Lodgepole_Pine,Comanche_Peak,2985,693
Lodgepole_Pine,Comanche_Peak,3090,700
Lodgepole_Pine,Comanche_Peak,2812,924
Lodgepole_Pine,Comanche_Peak,2992,649
Lodgepole_Pine,Comanche_Peak,3008,1822
Lodgepole_Pine,Comanche_Peak,2972,1490
Lodgepole_Pine,Comanche_Peak,2965,618
Lodgepole_Pine,Comanche_Peak,3032,853
Lodgepole_Pine,Comanche_Peak,2979,658
Lodgepole_Pine,Comanche_Peak,2956,1839
Lodgepole_Pine,Comanche_Peak,2938,1965
Lodgepole_Pine,Comanche_Peak,3061,1047
Lodgepole_Pine,Comanche_Peak,3003,866
Lodgepole_Pine,Comanche_Peak,3028,485
Lodgepole_Pine,Comanche_Peak,2870,2701
Lodgepole_Pine,Comanche_Peak,2847,2630
Lodgepole_Pine,Comanche_Peak,3038,1020
Lodgepole_Pine,Comanche_Peak,2887,2699
Lodgepole_Pine,Comanche_Peak,2858,1084
Lodgepole_Pine,Comanche_Peak,2811,849
Lodgepole_Pine,Comanche_Peak,3024,778
Lodgepole_Pine,Comanche_Peak,2999,931
Lodgepole_Pine,Comanche_Peak,3024,666
Lodgepole_Pine,Comanche_Peak,2915,1837
Lodgepole_Pine,Comanche_Peak,2874,2363
Lodgepole_Pine,Comanche_Peak,3031,792
Lodgepole_Pine,Comanche_Peak,3042,930
Lodgepole_Pine,Comanche_Peak,3010,947
Lodgepole_Pine,Comanche_Peak,3047,1415
Lodgepole_Pine,Comanche_Peak,3008,752
Lodgepole_Pine,Comanche_Peak,2864,2326
Lodgepole_Pine,Comanche_Peak,2869,2589
Lodgepole_Pine,Comanche_Peak,2888,2840
Lodgepole_Pine,Comanche_Peak,2848,2724
Lodgepole_Pine,Comanche_Peak,2841,1611
Lodgepole_Pine,Comanche_Peak,2881,1168
Lodgepole_Pine,Comanche_Peak,2874,1103
Lodgepole_Pine,Comanche_Peak,3040,960
Lodgepole_Pine,Comanche_Peak,2825,1758
Lodgepole_Pine,Comanche_Peak,2867,1064
Lodgepole_Pine,Comanche_Peak,2674,1209
Lodgepole_Pine,Comanche_Peak,2981,977
Lodgepole_Pine,Comanche_Peak,2863,2205
Lodgepole_Pine,Comanche_Peak,2898,1416
Lodgepole_Pine,Comanche_Peak,2901,1345
Lodgepole_Pine,Comanche_Peak,3026,864
Lodgepole_Pine,Comanche_Peak,3066,1392
Lodgepole_Pine,Comanche_Peak,2977,825
Lodgepole_Pine,Comanche_Peak,2881,1936
Lodgepole_Pine,Comanche_Peak,2818,2666
Lodgepole_Pine,Comanche_Peak,2870,1040
Lodgepole_Pine,Comanche_Peak,2674,1146
Lodgepole_Pine,Comanche_Peak,2989,902
Lodgepole_Pine,Comanche_Peak,2889,2911
Lodgepole_Pine,Comanche_Peak,2815,2676
Lodgepole_Pine,Comanche_Peak,3004,1106
Lodgepole_Pine,Comanche_Peak,2988,969
Lodgepole_Pine,Comanche_Peak,3064,342
Lodgepole_Pine,Comanche_Peak,2854,1714
Lodgepole_Pine,Comanche_Peak,2848,2967
Lodgepole_Pine,Comanche_Peak,3093,418
Lodgepole_Pine,Comanche_Peak,2832,2932
Lodgepole_Pine,Comanche_Peak,2868,1723
Lodgepole_Pine,Comanche_Peak,2769,1034
Lodgepole_Pine,Comanche_Peak,2651,808
Lodgepole_Pine,Comanche_Peak,3045,1116
Lodgepole_Pine,Comanche_Peak,3023,997
Lodgepole_Pine,Comanche_Peak,3064,2054
Lodgepole_Pine,Comanche_Peak,2837,3027
Lodgepole_Pine,Comanche_Peak,2772,2069
Lodgepole_Pine,Comanche_Peak,2801,1020
Lodgepole_Pine,Comanche_Peak,3000,1082
Lodgepole_Pine,Comanche_Peak,3066,1668
Lodgepole_Pine,Comanche_Peak,2905,1862
Lodgepole_Pine,Comanche_Peak,2860,2305
Lodgepole_Pine,Comanche_Peak,2823,1905
Lodgepole_Pine,Comanche_Peak,2888,1710
Lodgepole_Pine,Comanche_Peak,2944,1308
Lodgepole_Pine,Comanche_Peak,3016,1248
Lodgepole_Pine,Comanche_Peak,3198,752
Lodgepole_Pine,Comanche_Peak,2800,1997
Lodgepole_Pine,Comanche_Peak,2816,1090
Lodgepole_Pine,Comanche_Peak,2815,1080
Lodgepole_Pine,Comanche_Peak,2627,603
Lodgepole_Pine,Comanche_Peak,2898,1590
Lodgepole_Pine,Comanche_Peak,2884,1248
Lodgepole_Pine,Comanche_Peak,2825,1142
Lodgepole_Pine,Comanche_Peak,2823,1110
Lodgepole_Pine,Comanche_Peak,2630,570
Lodgepole_Pine,Comanche_Peak,3061,1939
Lodgepole_Pine,Comanche_Peak,2776,2848
Lodgepole_Pine,Comanche_Peak,2703,1075
Lodgepole_Pine,Comanche_Peak,2643,560
Lodgepole_Pine,Comanche_Peak,3062,1381
Lodgepole_Pine,Comanche_Peak,2785,2147
Lodgepole_Pine,Comanche_Peak,2938,1406
Lodgepole_Pine,Comanche_Peak,2804,1201
Lodgepole_Pine,Comanche_Peak,2950,1921
Lodgepole_Pine,Comanche_Peak,2877,2311
Lodgepole_Pine,Comanche_Peak,2864,2371
Lodgepole_Pine,Comanche_Peak,2745,2290
Lodgepole_Pine,Comanche_Peak,2855,1262
Lodgepole_Pine,Comanche_Peak,3046,1216
Lodgepole_Pine,Comanche_Peak,3044,1316
Lodgepole_Pine,Comanche_Peak,2629,485
Lodgepole_Pine,Comanche_Peak,3023,1370
Lodgepole_Pine,Comanche_Peak,3008,1343
Lodgepole_Pine,Comanche_Peak,3032,1231
Lodgepole_Pine,Comanche_Peak,2965,1325
Lodgepole_Pine,Comanche_Peak,2751,2297
Lodgepole_Pine,Comanche_Peak,2847,1273
Lodgepole_Pine,Comanche_Peak,2783,1338
Lodgepole_Pine,Comanche_Peak,2769,1271
Lodgepole_Pine,Comanche_Peak,2761,1215
Lodgepole_Pine,Comanche_Peak,3019,1451
Lodgepole_Pine,Comanche_Peak,3065,1338
Lodgepole_Pine,Comanche_Peak,3048,1396
Lodgepole_Pine,Comanche_Peak,3088,1782
Lodgepole_Pine,Comanche_Peak,2939,1567
Lodgepole_Pine,Comanche_Peak,2831,1978
Lodgepole_Pine,Comanche_Peak,2629,443
Lodgepole_Pine,Comanche_Peak,3017,1319
Lodgepole_Pine,Comanche_Peak,3091,1956
Lodgepole_Pine,Comanche_Peak,2905,1489
Lodgepole_Pine,Comanche_Peak,2955,1426
Lodgepole_Pine,Comanche_Peak,2861,1362
Lodgepole_Pine,Comanche_Peak,2720,819
Lodgepole_Pine,Comanche_Peak,2707,558
Lodgepole_Pine,Comanche_Peak,2978,1756
Lodgepole_Pine,Comanche_Peak,2847,1380
Lodgepole_Pine,Comanche_Peak,3073,1442
Lodgepole_Pine,Comanche_Peak,3085,1889
Lodgepole_Pine,Comanche_Peak,2944,1939
Lodgepole_Pine,Comanche_Peak,2799,1230
Lodgepole_Pine,Comanche_Peak,3109,492
Lodgepole_Pine,Comanche_Peak,2781,2704
Lodgepole_Pine,Comanche_Peak,2737,674
Lodgepole_Pine,Comanche_Peak,2993,1480
Lodgepole_Pine,Comanche_Peak,3003,1624
Lodgepole_Pine,Comanche_Peak,3085,1855
Lodgepole_Pine,Comanche_Peak,3143,376
Lodgepole_Pine,Comanche_Peak,2787,2801
Lodgepole_Pine,Comanche_Peak,2776,2662
Lodgepole_Pine,Comanche_Peak,2745,636
Lodgepole_Pine,Comanche_Peak,2708,277
Lodgepole_Pine,Comanche_Peak,2994,1610
Lodgepole_Pine,Comanche_Peak,2764,2601
Lodgepole_Pine,Comanche_Peak,2843,1501
Lodgepole_Pine,Comanche_Peak,3071,1594
Lodgepole_Pine,Comanche_Peak,2931,1989
Lodgepole_Pine,Comanche_Peak,2873,2906
Lodgepole_Pine,Comanche_Peak,2860,1530
Lodgepole_Pine,Comanche_Peak,2743,418
Lodgepole_Pine,Comanche_Peak,3000,1723
Lodgepole_Pine,Comanche_Peak,3107,2101
Lodgepole_Pine,Comanche_Peak,2734,2406
Lodgepole_Pine,Comanche_Peak,2890,1608
Lodgepole_Pine,Comanche_Peak,2866,1560
Lodgepole_Pine,Comanche_Peak,2834,1565
Lodgepole_Pine,Comanche_Peak,2656,268
Lodgepole_Pine,Comanche_Peak,2989,1704
Lodgepole_Pine,Comanche_Peak,3200,510
Lodgepole_Pine,Comanche_Peak,2749,2072
Lodgepole_Pine,Comanche_Peak,2880,1645
Lodgepole_Pine,Comanche_Peak,2884,1811
Lodgepole_Pine,Comanche_Peak,2851,1621
Lodgepole_Pine,Comanche_Peak,2781,962
Lodgepole_Pine,Comanche_Peak,2761,484
